User_ID,Deep_Sleep_Duration
U_04996,4.812614467
U_04997,3.557784107
U_04998,3.044219963
U_04999,1.808607002
U_05000,4.287288958
U_05001,1.528469026
U_05002,1.388783804
U_05003,3.571154626
U_05004,4.550333337
U_05005,1.750235142
U_05006,5.226887387
U_05007,7.593529956
U_05008,2.539536472
U_05009,3.592410188
U_05010,1.702631651
U_05011,6.235165143
U_05012,4.645436417
U_05013,0.776325307
U_05014,2.309484957
U_05015,2.152070771
U_05016,3.777201477
U_05017,7.551250349
U_05018,2.10191547
U_05019,6.897241715
U_05020,4.94250979
U_05021,1.436570582
U_05022,7.282971912
U_05023,4.28660577
U_05024,5.31775006
U_05025,5.692531027
U_05026,8.073892939
U_05027,6.574040368
U_05028,5.821147051
U_05029,3.367257147
U_05030,5.257353677
U_05031,1.752346232
U_05032,2.539333881
U_05033,5.617545905
U_05034,0.877289852
U_05035,5.633714719
U_05036,2.668273997
U_05037,1.413229803
U_05038,5.2978814
U_05039,0.985336011
U_05040,0.702196799
U_05041,4.707352447
U_05042,7.051737106
U_05043,2.468011801
U_05044,9.429983473
U_05045,6.390066703
U_05046,1.01217557
U_05047,4.602379496
U_05048,0.979932274
U_05049,3.744385714
U_05050,0.963236136
U_05051,1.95076
U_05052,7.422834
U_05053,4.446166126
U_05054,6.247426125
U_05055,0.699105522
U_05056,4.032558709
U_05057,5.128975531
U_05058,3.648172069
U_05059,3.423627635
U_05060,1.300086529
U_05061,4.535469327
U_05062,4.558887546
U_05063,1.758577758
U_05064,3.01333753
U_05065,3.530997014
U_05066,3.985781261
U_05067,7.72683347
U_05068,2.998337032
U_05069,4.725481331
U_05070,1.376402521
U_05071,1.460693978
U_05072,0.806037098
U_05073,6.720729018
U_05074,2.923855108
U_05075,1.138659603
U_05076,2.665019893
U_05077,2.698082398
U_05078,5.068317398
U_05079,3.072018706
U_05080,1.290877951
U_05081,3.11286741
U_05082,3.485406127
U_05083,4.002371558
U_05084,4.473699902
U_05085,2.844681631
U_05086,2.568399712
U_05087,8.190530189
U_05088,1.043092334
U_05089,2.18829505
U_05090,4.245858988
U_05091,4.54532205
U_05092,4.839120577
U_05093,1.954050702
U_05094,7.078818128
U_05095,4.71115982
U_05096,2.295671608
U_05097,0.815039868
U_05098,4.27770751
U_05099,3.05599743
U_05100,2.841887581
U_05101,1.21464599
U_05102,2.47290681
U_05103,4.63904656
U_05104,5.675186286
U_05105,1.473028412
U_05106,2.574070403
U_05107,5.196636128
U_05108,6.54172479
U_05109,0.64948713
U_05110,2.836764612
U_05111,1.02908083
U_05112,0.88586412
U_05113,5.0843069
U_05114,3.298546823
U_05115,2.78663174
U_05116,5.142325597
U_05117,4.758239561
U_05118,4.831489674
U_05119,1.654796842
U_05120,3.530318099
U_05121,6.826100456
U_05122,5.015716165
U_05123,2.954110684
U_05124,1.802246893
U_05125,5.018619065
U_05126,4.791476253
U_05127,0.883819683
U_05128,0.532921796
U_05129,0.803508363
U_05130,5.623799403
U_05131,0.50465726
U_05132,2.427554247
U_05133,8.546610639
U_05134,5.708940479
U_05135,1.796786495
U_05136,2.522304738
U_05137,2.917297167
U_05138,0.912250892
U_05139,6.216383145
U_05140,4.104359044
U_05141,4.359483362
U_05142,4.113382756
U_05143,1.505326389
U_05144,1.473941148
U_05145,0.855805589
U_05146,5.943940666
U_05147,4.692269663
U_05148,6.360522478
U_05149,6.600785273
U_05150,4.803583799
U_05151,1.475114038
U_05152,1.214883021
U_05153,8.369358592
U_05154,2.246646432
U_05155,7.209643881
U_05156,1.659575456
U_05157,1.717738052
U_05158,0.598658273
U_05159,9.295334772
U_05160,0.541351754
U_05161,1.629117976
U_05162,4.616564568
U_05163,5.541785866
U_05164,6.083842452
U_05165,2.858728048
U_05166,4.179170157
U_05167,0.841376883
U_05168,2.704916532
U_05169,1.828722925
U_05170,6.702176174
U_05171,0.799278671
U_05172,5.714833338
U_05173,9.071911046
U_05174,1.531666781
U_05175,5.214990523
U_05176,8.869704913
U_05177,4.785531373
U_05178,5.075049994
U_05179,7.786159404
U_05180,3.432795058
U_05181,5.679298632
U_05182,1.29619357
U_05183,1.964875486
U_05184,2.937206709
U_05185,1.40630721
U_05186,2.208345304
U_05187,3.185049282
U_05188,1.575412124
U_05189,1.517666357
U_05190,2.990763005
U_05191,1.832038515
U_05192,1.382852511
U_05193,5.684489837
U_05194,3.946837799
U_05195,2.282831512
U_05196,2.799937583
U_05197,0.833315218
U_05198,5.868706266
U_05199,7.924114703
U_05200,2.41608597
U_05201,0.989159208
U_05202,2.970467847
U_05203,2.771699062
U_05204,3.079760893
U_05205,2.709246492
U_05206,3.825794703
U_05207,6.086207738
U_05208,1.131959842
U_05209,4.995834704
U_05210,3.395567137
U_05211,4.857652534
U_05212,8.304936475
U_05213,4.814170005
U_05214,5.584938916
U_05215,8.267738914
U_05216,3.158272486
U_05217,2.042210722
U_05218,1.782066737
U_05219,5.931704715
U_05220,1.725248136
U_05221,2.146774989
U_05222,8.57425221
U_05223,3.877680099
U_05224,5.314660034
U_05225,9.210257705
U_05226,5.972893767
U_05227,2.874471307
U_05228,3.666009699
U_05229,8.591037353
U_05230,0.654944762
U_05231,5.681367054
U_05232,4.395007079
U_05233,3.118589965
U_05234,4.3858737
U_05235,0.717097055
U_05236,4.797391558
U_05237,0.938743083
U_05238,2.004858948
U_05239,5.561939854
U_05240,2.557417063
U_05241,6.217776444
U_05242,4.33579555
U_05243,1.191438157
U_05244,1.981180475
U_05245,5.154676386
U_05246,9.314140957
U_05247,6.856059077
U_05248,4.52515529
U_05249,3.987953277
U_05250,2.796586507
U_05251,2.60025705
U_05252,5.601866839
U_05253,3.852392892
U_05254,4.16958368
U_05255,3.485070638
U_05256,2.509980825
U_05257,2.21578468
U_05258,2.929670476
U_05259,1.033519824
U_05260,1.345659125
U_05261,3.182247666
U_05262,1.530459105
U_05263,3.369870117
U_05264,1.884105014
U_05265,1.814751762
U_05266,1.928839058
U_05267,3.426890402
U_05268,3.517106323
U_05269,3.728167917
U_05270,2.203317925
U_05271,5.963108639
U_05272,6.690983944
U_05273,2.043964261
U_05274,5.887246967
U_05275,0.836835137
U_05276,3.012194222
U_05277,1.696456717
U_05278,8.314181737
U_05279,3.965193007
U_05280,4.116366186
U_05281,3.849908488
U_05282,0.889166533
U_05283,1.245307491
U_05284,3.263758251
U_05285,2.894204481
U_05286,1.398087176
U_05287,3.221443598
U_05288,1.794415101
U_05289,0.836325722
U_05290,3.477566808
U_05291,4.324336791
U_05292,0.968670632
U_05293,3.398191372
U_05294,1.799243217
U_05295,0.958604399
U_05296,1.191070347
U_05297,2.249041719
U_05298,3.993125177
U_05299,4.338838276
U_05300,2.414455405
U_05301,3.853558328
U_05302,7.872151739
U_05303,8.388760807
U_05304,5.687677824
U_05305,2.167659272
U_05306,1.274010563
U_05307,3.484777445
U_05308,6.970962867
U_05309,5.289482672
U_05310,2.933949508
U_05311,1.750644226
U_05312,3.976550977
U_05313,1.913255143
U_05314,2.99774962
U_05315,0.686189254
U_05316,6.805520131
U_05317,1.554110521
U_05318,3.601257003
U_05319,5.803765094
U_05320,4.271414601
U_05321,2.688945801
U_05322,5.488326296
U_05323,2.572648311
U_05324,1.358012422
U_05325,4.77286213
U_05326,3.487096583
U_05327,5.746228004
U_05328,2.484265829
U_05329,3.478716796
U_05330,1.776095913
U_05331,5.149958767
U_05332,0.585982177
U_05333,0.523252206
U_05334,3.252391083
U_05335,2.382114556
U_05336,1.332358488
U_05337,6.745767808
U_05338,8.119423594
U_05339,1.973111299
U_05340,3.128613232
U_05341,4.862430838
U_05342,4.962926177
U_05343,3.394296421
U_05344,3.112863525
U_05345,4.120400854
U_05346,9.064770079
U_05347,4.987621191
U_05348,2.196626799
U_05349,5.655799432
U_05350,6.278864901
U_05351,3.084933191
U_05352,1.06931437
U_05353,3.298828049
U_05354,3.632175642
U_05355,1.308043795
U_05356,2.083026393
U_05357,5.841722127
U_05358,6.156613901
U_05359,1.677227713
U_05360,6.153289509
U_05361,4.485034537
U_05362,2.171921967
U_05363,4.870718839
U_05364,7.507013451
U_05365,1.654982874
U_05366,5.289697004
U_05367,3.925182158
U_05368,5.740158036
U_05369,1.089203684
U_05370,7.807658983
U_05371,1.606405465
U_05372,5.701757166
U_05373,5.598643444
U_05374,5.699329044
U_05375,2.340962946
U_05376,5.446047791
U_05377,2.693738658
U_05378,2.308018696
U_05379,6.066614408
U_05380,4.672424731
U_05381,3.25869296
U_05382,5.696674287
U_05383,4.174106267
U_05384,4.400203703
U_05385,2.133969721
U_05386,2.562171743
U_05387,2.814120104
U_05388,2.780078815
U_05389,3.458775404
U_05390,4.460546712
U_05391,1.516496612
U_05392,1.408378689
U_05393,4.352601271
U_05394,5.072448005
U_05395,6.477308314
U_05396,3.642801972
U_05397,5.558638828
U_05398,2.052874916
U_05399,8.508257771
U_05400,3.888252292
U_05401,2.298344272
U_05402,1.251859581
U_05403,5.901508279
U_05404,5.509743438
U_05405,6.529102813
U_05406,6.299636119
U_05407,2.413880213
U_05408,2.558733063
U_05409,2.820866819
U_05410,5.32591831
U_05411,2.031677256
U_05412,7.344938694
U_05413,7.909474863
U_05414,1.877647611
U_05415,1.345574515
U_05416,1.093739651
U_05417,0.88076494
U_05418,4.269645323
U_05419,5.541046765
U_05420,4.469735346
U_05421,5.038752962
U_05422,1.018893944
U_05423,2.36469049
U_05424,2.714274077
U_05425,3.945248434
U_05426,4.772551132
U_05427,5.598487557
U_05428,5.679022639
U_05429,2.757513409
U_05430,3.084091317
U_05431,2.39169621
U_05432,1.979505242
U_05433,6.763443794
U_05434,1.6248611
U_05435,5.313415855
U_05436,5.481266882
U_05437,8.324350122
U_05438,1.435982797
U_05439,1.604306987
U_05440,2.477676875
U_05441,3.708060038
U_05442,2.831643296
U_05443,1.157044628
U_05444,3.453248756
U_05445,2.163952015
U_05446,1.681683636
U_05447,2.555861711
U_05448,1.127029194
U_05449,5.064905886
U_05450,3.14726311
U_05451,4.761141009
U_05452,1.626240121
U_05453,7.115834803
U_05454,1.135635801
U_05455,8.259597487
U_05456,7.872778884
U_05457,2.742433438
U_05458,6.359806763
U_05459,1.300903593
U_05460,4.308619699
U_05461,6.315731757
U_05462,0.884445326
U_05463,2.387564539
U_05464,5.9107653
U_05465,3.784053813
U_05466,5.247366138
U_05467,7.618407571
U_05468,1.128641322
U_05469,2.313314792
U_05470,3.225158531
U_05471,4.46700501
U_05472,5.854924986
U_05473,3.630766861
U_05474,1.827934638
U_05475,7.125637431
U_05476,5.264864058
U_05477,3.720650923
U_05478,6.702793842
U_05479,1.32237807
U_05480,0.844234457
U_05481,3.238874185
U_05482,2.113051604
U_05483,1.290215916
U_05484,0.906494315
U_05485,5.002905769
U_05486,4.82341519
U_05487,1.010783203
U_05488,3.356651336
U_05489,2.929140506
U_05490,4.764305844
U_05491,5.685597438
U_05492,2.287303426
U_05493,4.046196475
U_05494,3.218969155
U_05495,1.807837711
U_05496,5.581206458
U_05497,5.98905195
U_05498,1.719539516
U_05499,7.883680137
U_05500,3.896358632
U_05501,2.637197413
U_05502,1.264704031
U_05503,2.582578574
U_05504,9.468572237
U_05505,0.803205626
U_05506,2.873098467
U_05507,4.68077151
U_05508,1.60777992
U_05509,2.545888737
U_05510,2.243285139
U_05511,4.911354259
U_05512,2.361318543
U_05513,1.222672188
U_05514,1.323702482
U_05515,2.061650093
U_05516,4.209959656
U_05517,2.345431331
U_05518,2.85722335
U_05519,5.714186561
U_05520,6.605349343
U_05521,4.218775859
U_05522,4.47424699
U_05523,3.240978162
U_05524,0.9127575
U_05525,3.092312274
U_05526,5.492851493
U_05527,3.983943096
U_05528,4.052151287
U_05529,3.151384606
U_05530,2.374350216
U_05531,2.733944465
U_05532,2.786534206
U_05533,2.891650471
U_05534,1.46168616
U_05535,1.12821826
U_05536,0.667300888
U_05537,9.395352537
U_05538,2.747812185
U_05539,0.949294037
U_05540,3.88318272
U_05541,4.333816958
U_05542,5.858322578
U_05543,5.53192461
U_05544,1.730942262
U_05545,5.146994254
U_05546,6.772545389
U_05547,4.739957381
U_05548,6.066033541
U_05549,2.378220641
U_05550,3.025983199
U_05551,6.782258473
U_05552,5.696207669
U_05553,0.877566547
U_05554,5.182759004
U_05555,9.407767013
U_05556,1.299012715
U_05557,1.889457786
U_05558,4.699541923
U_05559,6.048243221
U_05560,2.792508952
U_05561,7.570348537
U_05562,2.531743059
U_05563,3.656401307
U_05564,4.708195546
U_05565,4.230639221
U_05566,2.947731305
U_05567,2.997491482
U_05568,3.629082561
U_05569,0.938437866
U_05570,3.047064723
U_05571,8.544685731
U_05572,6.813988333
U_05573,0.854504025
U_05574,2.327512868
U_05575,2.846650503
U_05576,3.418105241
U_05577,1.744665297
U_05578,1.724860245
U_05579,6.627245072
U_05580,7.226927147
U_05581,4.143117519
U_05582,5.897029984
U_05583,4.249815992
U_05584,6.273882772
U_05585,2.573086238
U_05586,7.092082817
U_05587,0.804873718
U_05588,4.956212004
U_05589,3.995526105
U_05590,4.374499997
U_05591,2.353530183
U_05592,3.353327266
U_05593,3.619043649
U_05594,1.43163404
U_05595,0.549789951
U_05596,7.622113539
U_05597,4.228540421
U_05598,6.624178319
U_05599,0.706963834
U_05600,3.964616239
U_05601,4.750020181
U_05602,3.47093181
U_05603,6.508737618
U_05604,2.798402565
U_05605,8.870899911
U_05606,5.989902546
U_05607,3.183546169
U_05608,3.631211641
U_05609,4.626809803
U_05610,2.065780611
U_05611,0.533591979
U_05612,1.264938315
U_05613,3.941786267
U_05614,8.031012494
U_05615,1.139290477
U_05616,4.427747108
U_05617,6.515443726
U_05618,9.05094852
U_05619,5.64240719
U_05620,5.838092737
U_05621,3.260149376
U_05622,0.911069613
U_05623,2.480988682
U_05624,2.124603074
U_05625,3.99440258
U_05626,1.784722146
U_05627,6.664989253
U_05628,8.580932683
U_05629,3.21415236
U_05630,3.218815438
U_05631,3.668500984
U_05632,5.248669159
U_05633,5.911256896
U_05634,1.264550041
U_05635,7.689128218
U_05636,0.528661752
U_05637,5.363160999
U_05638,2.804822308
U_05639,2.61280212
U_05640,0.929466717
U_05641,3.626057415
U_05642,0.975269149
U_05643,3.880418358
U_05644,2.175512945
U_05645,1.415907424
U_05646,2.583380347
U_05647,2.865884042
U_05648,4.895944778
U_05649,1.948503137
U_05650,5.606506995
U_05651,3.492529596
U_05652,3.6234251
U_05653,1.459269393
U_05654,1.142565102
U_05655,1.356810721
U_05656,1.850057551
U_05657,4.484447286
U_05658,6.547858915
U_05659,4.455262374
U_05660,1.622420881
U_05661,3.89743421
U_05662,4.536302256
U_05663,1.584668755
U_05664,1.969759232
U_05665,3.385840978
U_05666,3.228263142
U_05667,3.178603396
U_05668,6.060302404
U_05669,4.276426973
U_05670,4.28630078
U_05671,6.380848722
U_05672,3.906149031
U_05673,0.552653105
U_05674,1.230684913
U_05675,1.953611308
U_05676,3.08020299
U_05677,1.956458897
U_05678,2.213895339
U_05679,3.688253908
U_05680,7.838939976
U_05681,2.941126407
U_05682,3.786766486
U_05683,3.377210958
U_05684,1.012870276
U_05685,3.758946404
U_05686,5.745112486
U_05687,1.95430295
U_05688,5.501646505
U_05689,9.564715431
U_05690,7.751381506
U_05691,2.277633387
U_05692,2.349015109
U_05693,1.606959426
U_05694,8.356991189
U_05695,5.490601217
U_05696,4.661442228
U_05697,2.125516608
U_05698,3.16526327
U_05699,3.79153443
U_05700,2.635406426
U_05701,0.89322676
U_05702,5.113871861
U_05703,3.048899589
U_05704,7.955003116
U_05705,1.6443404
U_05706,7.810045058
U_05707,1.288708038
U_05708,5.014869179
U_05709,0.922474544
U_05710,5.504741076
U_05711,3.458252387
U_05712,2.925156004
U_05713,5.182426536
U_05714,4.021413769
U_05715,1.634178144
U_05716,9.419169656
U_05717,4.240319993
U_05718,3.629927639
U_05719,1.45625078
U_05720,2.349702347
U_05721,2.085196696
U_05722,5.913199628
U_05723,1.515596836
U_05724,6.645864042
U_05725,8.081584394
U_05726,4.245439358
U_05727,3.386569911
U_05728,1.34573595
U_05729,2.264604028
U_05730,3.731315732
U_05731,5.143566593
U_05732,0.918978119
U_05733,3.575540938
U_05734,4.658136888
U_05735,7.271834891
U_05736,5.765992958
U_05737,0.667012477
U_05738,1.273223939
U_05739,2.365001135
U_05740,9.220804574
U_05741,3.926245469
U_05742,4.370184256
U_05743,1.4773348
U_05744,4.135945785
U_05745,0.709713338
U_05746,1.784487306
U_05747,5.59465608
U_05748,5.696638153
U_05749,2.421298378
U_05750,5.240065066
U_05751,3.771879548
U_05752,3.947095311
U_05753,0.813623187
U_05754,7.591631157
U_05755,6.015345098
U_05756,3.923575711
U_05757,7.30163663
U_05758,1.632837875
U_05759,4.892086656
U_05760,1.296527909
U_05761,3.788682027
U_05762,4.39714381
U_05763,3.91317037
U_05764,3.028586023
U_05765,2.210389919
U_05766,7.405245861
U_05767,1.304512841
U_05768,2.690498733
U_05769,0.789930098
U_05770,1.298370992
U_05771,4.101226171
U_05772,0.710884112
U_05773,2.311847135
U_05774,0.682064389
U_05775,5.244925907
U_05776,5.084615243
U_05777,5.290872571
U_05778,6.137748508
U_05779,6.209446479
U_05780,2.452467211
U_05781,6.476656202
U_05782,2.307069153
U_05783,2.723143184
U_05784,8.85822517
U_05785,8.335220583
U_05786,3.023865268
U_05787,3.891698124
U_05788,0.945064097
U_05789,8.302694391
U_05790,4.261549315
U_05791,5.724807787
U_05792,2.844751097
U_05793,6.962768125
U_05794,1.871603645
U_05795,1.013256686
U_05796,2.560659917
U_05797,1.511081408
U_05798,3.066143034
U_05799,5.452735842
U_05800,1.723614406
U_05801,3.327454018
U_05802,3.02677112
U_05803,1.500283105
U_05804,6.496207687
U_05805,5.275998161
U_05806,4.748385432
U_05807,8.237379046
U_05808,8.063366465
U_05809,3.257783782
U_05810,4.017969665
U_05811,6.244436579
U_05812,1.171894708
U_05813,7.875992764
U_05814,0.526826876
U_05815,0.511165595
U_05816,1.895728638
U_05817,7.94636818
U_05818,4.366508765
U_05819,4.251578433
U_05820,5.382983058
U_05821,2.406751178
U_05822,1.734013776
U_05823,5.239583143
U_05824,3.47112818
U_05825,6.937805671
U_05826,4.931349947
U_05827,0.831603422
U_05828,6.018556423
U_05829,0.841941401
U_05830,4.642640189
U_05831,1.559362746
U_05832,4.955292248
U_05833,1.087272477
U_05834,8.869299606
U_05835,3.17829178
U_05836,3.546384209
U_05837,7.488725631
U_05838,1.335747113
U_05839,3.155672298
U_05840,5.900002783
U_05841,3.14289941
U_05842,1.048945288
U_05843,4.245712658
U_05844,4.288294617
U_05845,3.793533649
U_05846,3.145503595
U_05847,2.776489075
U_05848,2.780070937
U_05849,4.993117198
U_05850,1.68836237
U_05851,4.577684509
U_05852,2.560128176
U_05853,5.012848435
U_05854,4.632886426
U_05855,2.220044256
U_05856,4.209452615
U_05857,1.168330767
U_05858,2.686266331
U_05859,3.609235054
U_05860,2.53376178
U_05861,0.712960016
U_05862,2.192138792
U_05863,4.85405603
U_05864,6.416488852
U_05865,1.239949156
U_05866,5.67556734
U_05867,3.089662067
U_05868,2.591900788
U_05869,2.164235022
U_05870,4.210018145
U_05871,2.668986549
U_05872,5.504381203
U_05873,1.228853466
U_05874,1.613735284
U_05875,5.128482976
U_05876,6.454224881
U_05877,1.704168132
U_05878,3.457093232
U_05879,4.812597652
U_05880,3.009844482
U_05881,5.03885399
U_05882,4.41091101
U_05883,2.974492181
U_05884,1.637604225
U_05885,2.592140635
U_05886,1.464454505
U_05887,6.129711235
U_05888,0.901123341
U_05889,4.056521902
U_05890,3.333048845
U_05891,4.534435034
U_05892,4.934325714
U_05893,2.473567379
U_05894,0.866768895
U_05895,7.274895545
U_05896,1.854816118
U_05897,8.994306182
U_05898,2.048187888
U_05899,1.116813205
U_05900,1.268627579
U_05901,2.689390403
U_05902,1.080136181
U_05903,2.603939407
U_05904,3.460601324
U_05905,7.90721302
U_05906,5.665763098
U_05907,3.788637546
U_05908,5.052252862
U_05909,0.920326616
U_05910,3.250898936
U_05911,2.277291414
U_05912,4.195177487
U_05913,2.523427335
U_05914,6.429714856
U_05915,4.622010725
U_05916,1.462246654
U_05917,1.514369383
U_05918,7.939354514
U_05919,2.841211641
U_05920,2.048474845
U_05921,8.30354472
U_05922,4.05563228
U_05923,6.147439443
U_05924,5.820801694
U_05925,3.505885541
U_05926,5.027548138
U_05927,0.820022004
U_05928,2.448775166
U_05929,6.425941667
U_05930,3.429054336
U_05931,0.574355836
U_05932,1.478951177
U_05933,7.929156869
U_05934,8.437352035
U_05935,2.043014899
U_05936,8.978629735
U_05937,1.091814813
U_05938,7.408647708
U_05939,8.087930133
U_05940,7.430989107
U_05941,1.556037488
U_05942,1.923698305
U_05943,6.584358147
U_05944,4.890801315
U_05945,2.594846595
U_05946,4.71399711
U_05947,7.084750657
U_05948,2.295290436
U_05949,1.224007309
U_05950,4.181381333
U_05951,3.267210186
U_05952,7.511840936
U_05953,0.729102703
U_05954,3.677471961
U_05955,0.856448655
U_05956,1.544606657
U_05957,2.777326517
U_05958,2.532269825
U_05959,1.569265954
U_05960,7.91062435
U_05961,2.416602726
U_05962,3.657083224
U_05963,7.379616452
U_05964,7.342667679
U_05965,4.198008626
U_05966,1.148255209
U_05967,8.765417346
U_05968,3.045982852
U_05969,0.723738518
U_05970,8.774063864
U_05971,0.835474682
U_05972,6.076533338
U_05973,3.628934821
U_05974,8.420220446
U_05975,7.416409227
U_05976,4.203604244
U_05977,4.893615336
U_05978,7.512351582
U_05979,4.05592552
U_05980,4.473675625
U_05981,1.848838874
U_05982,3.441310449
U_05983,2.844519762
U_05984,3.170263506
U_05985,3.956245744
U_05986,6.503729117
U_05987,2.232763976
U_05988,4.824999105
U_05989,1.638268555
U_05990,3.666176244
U_05991,4.664059444
U_05992,0.66119229
U_05993,0.781565533
U_05994,1.662076763
U_05995,6.701143581
U_05996,2.202428216
U_05997,6.588617482
U_05998,7.156317411
U_05999,6.81465686
U_06000,3.692283494
U_06001,3.919015449
U_06002,5.237724694
U_06003,4.62540334
U_06004,2.99730071
U_06005,8.351929237
U_06006,1.037936815
U_06007,3.627476273
U_06008,2.363643784
U_06009,3.572292745
U_06010,2.673726748
U_06011,9.30092219
U_06012,5.309231156
U_06013,3.346319214
U_06014,0.576724162
U_06015,4.279550124
U_06016,1.129450161
U_06017,2.051710602
U_06018,1.78642043
U_06019,3.828276206
U_06020,0.633954483
U_06021,5.852840253
U_06022,3.869519322
U_06023,0.699068046
U_06024,0.81919949
U_06025,8.428377011
U_06026,3.051814225
U_06027,6.576884268
U_06028,3.503116827
U_06029,1.773584666
U_06030,3.148583004
U_06031,7.662057933
U_06032,0.906591936
U_06033,3.788209112
U_06034,4.29789259
U_06035,0.821745311
U_06036,3.894385099
U_06037,2.267222176
U_06038,5.897517952
U_06039,1.699478144
U_06040,4.306770413
U_06041,1.456215664
U_06042,2.892010938
U_06043,7.10599141
U_06044,3.039079965
U_06045,5.405324728
U_06046,3.296642757
U_06047,1.243414118
U_06048,1.360459398
U_06049,3.012448108
U_06050,4.501611459
U_06051,7.920515253
U_06052,3.792052276
U_06053,4.456083478
U_06054,6.412992534
U_06055,1.655280621
U_06056,1.108421072
U_06057,3.71871853
U_06058,3.546162814
U_06059,0.596004113
U_06060,0.672364904
U_06061,5.28325579
U_06062,4.262266342
U_06063,5.236225673
U_06064,1.089006809
U_06065,1.25707601
U_06066,5.677563364
U_06067,7.779031816
U_06068,2.314316416
U_06069,0.695972793
U_06070,6.292309121
U_06071,2.667475711
U_06072,7.479638043
U_06073,1.857613596
U_06074,2.90304122
U_06075,3.48276287
U_06076,3.938999944
U_06077,6.09152766
U_06078,5.715068661
U_06079,7.237021486
U_06080,1.977751865
U_06081,2.706316244
U_06082,1.217102732
U_06083,8.66329961
U_06084,1.8840927
U_06085,1.063755533
U_06086,1.451163647
U_06087,4.906531741
U_06088,3.486341754
U_06089,1.25658328
U_06090,2.236318539
U_06091,4.380416456
U_06092,4.462683909
U_06093,0.60875084
U_06094,3.531879247
U_06095,2.532751919
U_06096,6.903503224
U_06097,1.438311635
U_06098,2.656282784
U_06099,2.276979591
U_06100,2.383194198
U_06101,3.015724771
U_06102,5.997708731
U_06103,4.074745099
U_06104,2.468223048
U_06105,7.781833955
U_06106,4.138047738
U_06107,1.510351326
U_06108,1.502834096
U_06109,5.776209581
U_06110,2.273374858
U_06111,4.920391541
U_06112,6.737531991
U_06113,2.843156417
U_06114,1.973945624
U_06115,3.072936359
U_06116,2.527548891
U_06117,0.762691004
U_06118,4.095673644
U_06119,2.9861091
U_06120,6.240562562
U_06121,7.173527844
U_06122,5.669686904
U_06123,3.569410875
U_06124,7.149070824
U_06125,6.248530039
U_06126,2.269945669
U_06127,1.767794004
U_06128,2.561601652
U_06129,5.249140894
U_06130,1.59335268
U_06131,2.633074467
U_06132,2.28812522
U_06133,2.471989303
U_06134,3.721063898
U_06135,5.302790871
U_06136,0.650569224
U_06137,6.767884886
U_06138,6.490140674
U_06139,9.304331153
U_06140,2.858931889
U_06141,8.380155325
U_06142,3.775648702
U_06143,1.679410967
U_06144,2.240349383
U_06145,0.628313504
U_06146,2.184488872
U_06147,4.112512223
U_06148,1.059714433
U_06149,4.718554785
U_06150,3.912423296
U_06151,4.371845445
U_06152,3.586022466
U_06153,3.637089313
U_06154,3.371570642
U_06155,3.830458413
U_06156,9.197835982
U_06157,4.864209123
U_06158,4.862543452
U_06159,4.078328997
U_06160,1.738886954
U_06161,0.508334975
U_06162,6.484114807
U_06163,4.593612715
U_06164,9.144519296
U_06165,7.714885756
U_06166,0.847360596
U_06167,3.796268787
U_06168,1.409192418
U_06169,5.552802377
U_06170,1.852603035
U_06171,3.083012382
U_06172,4.754659271
U_06173,4.010161552
U_06174,3.854507945
U_06175,5.412352226
U_06176,2.354093287
U_06177,2.717300843
U_06178,0.646669913
U_06179,5.184318021
U_06180,1.197424727
U_06181,3.265797027
U_06182,5.090077741
U_06183,3.076793881
U_06184,2.64833347
U_06185,6.393415431
U_06186,2.321473263
U_06187,0.832844591
U_06188,8.505475483
U_06189,4.063990142
U_06190,1.593273548
U_06191,4.759176634
U_06192,2.113996351
U_06193,1.199316611
U_06194,3.15526917
U_06195,1.868324846
U_06196,8.222557236
U_06197,2.806244834
U_06198,7.66372317
U_06199,3.622044485
U_06200,0.96927429
U_06201,1.390783382
U_06202,1.205578169
U_06203,3.012430713
U_06204,9.431564663
U_06205,1.395676383
U_06206,2.150020772
U_06207,6.707863821
U_06208,5.097876614
U_06209,3.643685247
U_06210,3.188366496
U_06211,3.807311043
U_06212,3.19026034
U_06213,4.419808678
U_06214,4.287989695
U_06215,7.295781863
U_06216,5.504836142
U_06217,3.255654933
U_06218,6.172383623
U_06219,2.557891999
U_06220,2.006056164
U_06221,4.057947409
U_06222,2.871371888
U_06223,4.331835008
U_06224,5.988655631
U_06225,8.103259673
U_06226,4.355334957
U_06227,5.691109862
U_06228,7.763948352
U_06229,1.596839681
U_06230,6.819663706
U_06231,6.66920761
U_06232,2.243944834
U_06233,2.606334737
U_06234,0.677642385
U_06235,5.667610458
U_06236,1.975889196
U_06237,4.735299417
U_06238,1.468736757
U_06239,0.662057556
U_06240,5.384610204
U_06241,1.652387492
U_06242,1.228567711
U_06243,5.525294645
U_06244,5.633359656
U_06245,0.542189431
U_06246,4.265099988
U_06247,6.461516127
U_06248,6.36927353
U_06249,4.166261539
U_06250,0.561488158
U_06251,6.295554726
U_06252,3.918584515
U_06253,7.041460463
U_06254,3.913909526
U_06255,1.606938551
U_06256,9.215699425
U_06257,6.921900308
U_06258,1.081905484
U_06259,6.274810267
U_06260,4.792957525
U_06261,5.692866931
U_06262,5.488192399
U_06263,6.932122311
U_06264,1.665694799
U_06265,1.913637798
U_06266,4.194786089
